Survived,Pclass,Sex_Female,Age,Age_Group,Is_Child,SibSp,Parch,Family_Size,Is_Alone,Fare_Per_Person,Fare_Category,Has_Cabin,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Other,Embarked_C,Embarked_Q,Embarked_S
0,3,0,22.0,2,0,0,0,1,1,8.05,1,0,False,False,True,False,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,8.05,1,0,False,False,True,False,False,False,False,True
0,3,0,35.0,2,0,0,0,1,1,7.125,0,0,False,False,True,False,False,False,False,True
1,1,1,52.0,3,0,1,0,2,0,39.13335,3,1,False,False,False,True,False,True,False,False
0,3,0,47.0,3,0,0,0,1,1,7.25,0,0,False,False,True,False,False,False,False,True
0,3,1,21.5,2,0,0,2,3,0,2.5833333333333335,0,0,False,True,False,False,False,False,True,False
0,2,0,37.0,3,0,1,0,2,0,13.0,2,0,False,False,True,False,False,False,False,True
0,3,0,36.0,3,0,1,1,3,0,8.049999999999999,1,0,False,False,True,False,False,False,False,True
1,2,1,28.0,2,0,0,0,1,1,33.0,3,0,False,True,False,False,False,False,False,True
0,3,0,49.0,3,0,0,0,1,1,0.0,0,0,False,False,True,False,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,7.225,0,0,False,False,True,False,False,True,False,False
1,1,0,49.0,3,0,1,0,2,0,28.4646,3,1,False,False,False,False,True,True,False,False
1,2,1,24.0,2,0,2,1,4,0,6.75,0,0,False,False,False,True,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,7.8958,1,0,False,False,True,False,False,False,False,True
0,1,0,40.0,3,0,0,0,1,1,42.4,3,0,False,False,True,False,False,False,False,True
0,3,0,44.0,3,0,0,0,1,1,8.05,1,0,False,False,True,False,False,False,False,True
1,1,0,35.0,2,0,0,0,1,1,26.55,3,0,False,False,True,False,False,True,False,False
0,3,0,36.0,3,0,1,0,2,0,7.775,1,0,False,False,True,False,False,False,False,True
0,3,0,30.0,2,0,0,0,1,1,7.8958,1,0,False,False,True,False,False,False,False,True
1,1,0,27.0,2,0,0,0,1,1,30.5,3,0,False,False,True,False,False,False,False,True
1,2,1,22.0,2,0,1,2,4,0,10.3948,2,0,False,False,False,True,False,True,False,False
1,1,1,40.0,3,0,0,0,1,1,153.4625,3,1,False,True,False,False,False,False,False,True
0,3,1,39.0,3,0,1,5,7,0,4.4678571428571425,0,0,False,False,False,True,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,7.05,0,0,False,False,True,False,False,False,False,True
1,3,1,21.5,2,0,1,0,2,0,7.75,1,0,False,True,False,False,False,False,True,False
0,3,0,25.0,2,0,0,0,1,1,7.75,1,0,False,False,True,False,False,False,True,False
0,3,0,35.0,2,0,0,0,1,1,8.05,1,0,False,False,True,False,False,False,False,True
1,2,1,24.0,2,0,1,2,4,0,16.25,2,0,False,True,False,False,False,False,False,True
0,3,0,34.0,2,0,1,1,3,0,4.8,0,0,False,False,True,False,False,False,False,True
0,3,1,26.0,2,0,1,0,2,0,8.05,1,0,False,False,False,True,False,False,False,True
1,2,1,4.0,0,1,2,1,4,0,9.75,2,1,False,True,False,False,False,False,False,True
0,2,0,26.0,2,0,0,0,1,1,10.5,2,0,False,False,True,False,False,False,False,True
0,3,0,27.0,2,0,1,0,2,0,7.2271,0,0,False,False,True,False,False,True,False,False
1,1,0,42.0,3,0,1,0,2,0,26.2771,3,1,False,False,True,False,False,False,False,True
1,3,0,20.0,2,0,1,1,3,0,5.247233333333333,0,0,False,False,True,False,False,True,False,False
0,3,0,21.0,2,0,0,0,1,1,7.8542,1,0,False,False,True,False,False,False,False,True
0,3,0,21.0,2,0,0,0,1,1,16.1,2,0,False,False,True,False,False,False,False,True
0,1,0,61.0,4,0,0,0,1,1,32.3208,3,1,False,False,True,False,False,False,False,True
0,2,0,57.0,3,0,0,0,1,1,12.35,2,0,False,False,False,False,True,False,True,False
1,1,1,21.0,2,0,0,0,1,1,77.9583,3,1,False,True,False,False,False,False,False,True
0,3,0,26.0,2,0,0,0,1,1,7.8958,1,0,False,False,True,False,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,7.7333,1,0,False,False,True,False,False,False,True,False
1,1,0,80.0,4,0,0,0,1,1,30.0,3,1,False,False,True,False,False,False,False,True
0,3,0,51.0,3,0,0,0,1,1,7.0542,0,0,False,False,True,False,False,False,False,True
1,1,0,32.0,2,0,0,0,1,1,30.5,3,1,False,False,False,False,True,True,False,False
0,1,0,40.0,3,0,0,0,1,1,0.0,0,0,False,False,True,False,False,False,False,True
0,3,1,9.0,0,1,3,2,6,0,4.6499999999999995,0,0,False,True,False,False,False,False,False,True
1,2,1,28.0,2,0,0,0,1,1,13.0,2,0,False,True,False,False,False,False,False,True
0,3,0,32.0,2,0,0,0,1,1,7.925,1,0,False,False,True,False,False,False,False,True
0,2,0,31.0,2,0,1,1,3,0,8.75,2,0,False,False,True,False,False,False,False,True
0,3,1,41.0,3,0,0,5,6,0,6.614583333333333,0,0,False,False,False,True,False,False,False,True
0,3,0,25.0,2,0,1,0,2,0,8.05,1,0,False,False,True,False,False,False,False,True
0,3,0,20.0,2,0,0,0,1,1,7.8542,1,0,False,False,True,False,False,False,False,True
1,1,1,24.0,2,0,0,0,1,1,69.3,3,1,False,True,False,False,False,True,False,False
0,3,1,2.0,0,1,3,2,6,0,4.6499999999999995,0,0,False,True,False,False,False,False,False,True
1,3,0,25.0,2,0,0,0,1,1,56.4958,3,0,False,False,True,False,False,False,False,True
1,3,1,0.75,0,1,2,1,4,0,4.814575,0,0,False,True,False,False,False,True,False,False
1,1,0,48.0,3,0,1,0,2,0,38.3646,3,1,False,False,True,False,False,True,False,False
0,3,0,19.0,2,0,0,0,1,1,7.8958,1,0,False,False,True,False,False,False,False,True
1,1,0,56.0,3,0,0,0,1,1,35.5,3,1,False,False,False,False,True,True,False,False
0,3,0,25.0,2,0,0,0,1,1,7.55,1,0,False,False,True,False,False,False,False,True
1,3,1,23.0,2,0,0,0,1,1,7.55,1,0,False,True,False,False,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,7.8958,1,0,False,False,True,False,False,False,False,True
1,2,1,18.0,1,0,0,1,2,0,11.5,2,0,False,True,False,False,False,False,False,True
0,3,0,21.0,2,0,0,0,1,1,8.4333,2,0,False,False,True,False,False,False,False,True
1,3,1,21.5,2,0,0,0,1,1,7.8292,1,0,False,True,False,False,False,False,True,False
0,3,1,18.0,1,0,0,0,1,1,6.75,0,0,False,True,False,False,False,False,True,False
0,2,0,24.0,2,0,2,0,3,0,24.5,3,0,False,False,True,False,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,7.8958,1,0,False,False,True,False,False,False,False,True
0,3,1,32.0,2,0,1,1,3,0,5.166666666666667,0,0,False,False,False,True,False,False,True,False
0,2,0,23.0,2,0,0,0,1,1,13.0,2,0,False,False,True,False,False,False,False,True
0,1,0,58.0,3,0,0,2,3,0,37.75833333333333,3,1,False,False,True,False,False,True,False,False
1,1,0,50.0,3,0,2,0,3,0,44.550000000000004,3,0,False,False,False,False,True,False,False,True
0,3,0,40.0,3,0,0,0,1,1,7.225,0,0,False,False,True,False,False,True,False,False
0,1,0,47.0,3,0,0,0,1,1,25.5875,3,1,False,False,True,False,False,False,False,True
0,3,0,36.0,3,0,0,0,1,1,7.4958,1,0,False,False,True,False,False,False,False,True
1,3,0,20.0,2,0,1,0,2,0,3.9625,0,0,False,False,True,False,False,False,False,True
0,2,0,32.0,2,0,2,0,3,0,24.5,3,0,False,False,True,False,False,False,False,True
0,2,0,25.0,2,0,0,0,1,1,13.0,2,0,False,False,True,False,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,7.775,1,0,False,False,True,False,False,False,False,True
0,3,0,43.0,3,0,0,0,1,1,8.05,1,0,False,False,True,False,False,False,False,True
1,1,1,35.0,2,0,1,0,2,0,26.0,3,1,False,False,False,True,False,False,False,True
1,2,1,40.0,3,0,1,1,3,0,13.0,2,0,False,False,False,True,False,False,False,True
0,1,0,31.0,2,0,1,0,2,0,26.0,3,1,False,False,True,False,False,False,False,True
0,2,0,70.0,4,0,0,0,1,1,10.5,2,0,False,False,True,False,False,False,False,True
1,2,0,31.0,2,0,0,0,1,1,13.0,2,0,False,False,True,False,False,False,False,True
0,2,0,30.0,2,0,0,0,1,1,0.0,0,0,False,False,True,False,False,False,False,True
0,3,0,18.0,1,0,0,0,1,1,7.775,1,0,False,False,True,False,False,False,False,True
0,3,0,24.5,2,0,0,0,1,1,8.05,1,0,False,False,True,False,False,False,False,True
1,3,1,18.0,1,0,0,0,1,1,9.8417,2,0,False,True,False,False,False,False,False,True
0,3,1,43.0,3,0,1,6,8,0,5.8625,0,0,False,False,False,True,False,False,False,True
1,1,0,36.0,3,0,0,1,2,0,256.1646,3,1,False,False,True,False,False,True,False,False
0,3,1,21.5,2,0,0,0,1,1,8.1375,1,0,False,True,False,False,False,False,True,False
1,1,0,27.0,2,0,0,0,1,1,76.7292,3,1,False,False,True,False,False,True,False,False
0,3,0,20.0,2,0,0,0,1,1,9.225,2,0,False,False,True,False,False,False,False,True
0,3,0,14.0,1,0,5,2,8,0,5.8625,0,0,False,False,True,False,False,False,False,True
0,2,0,60.0,3,0,1,1,3,0,13.0,2,0,False,False,True,False,False,False,False,True
0,2,0,25.0,2,0,1,2,4,0,10.3948,2,0,False,False,True,False,False,True,False,False
0,3,0,14.0,1,0,4,1,6,0,6.614583333333333,0,0,False,False,True,False,False,False,False,True
0,3,0,19.0,2,0,0,0,1,1,10.1708,2,0,False,False,True,False,False,False,False,True
0,3,0,18.0,1,0,0,0,1,1,7.7958,1,0,False,False,True,False,False,False,False,True
1,1,1,15.0,1,0,0,1,2,0,105.66875,3,1,False,True,False,False,False,False,False,True
1,1,0,31.0,2,0,1,0,2,0,28.5,3,1,False,False,True,False,False,False,False,True
1,3,1,4.0,0,1,0,1,2,0,6.70835,0,0,False,True,False,False,False,True,False,False
1,3,0,25.0,2,0,0,0,1,1,56.4958,3,0,False,False,True,False,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,7.225,0,0,False,False,True,False,False,True,False,False
0,1,0,60.0,3,0,0,0,1,1,26.55,3,0,False,False,False,False,True,False,False,True
0,2,0,52.0,3,0,0,0,1,1,13.5,2,0,False,False,True,False,False,False,False,True
0,3,0,44.0,3,0,0,0,1,1,8.05,1,0,False,False,True,False,False,False,False,True
1,3,1,21.5,2,0,0,0,1,1,7.7333,1,0,False,True,False,False,False,False,True,False
0,1,0,49.0,3,0,1,1,3,0,36.9611,3,1,False,False,True,False,False,True,False,False
0,3,0,42.0,3,0,0,0,1,1,7.65,1,1,False,False,True,False,False,False,False,True
1,1,1,18.0,1,0,1,0,2,0,113.7625,3,1,False,False,False,True,False,True,False,False
1,1,0,35.0,2,0,0,0,1,1,26.2875,3,1,False,False,True,False,False,False,False,True
0,3,1,18.0,1,0,0,1,2,0,7.2271,0,0,False,True,False,False,False,True,False,False
0,3,0,25.0,2,0,0,0,1,1,7.7417,1,0,False,False,True,False,False,False,True,False
0,3,0,26.0,2,0,1,0,2,0,3.9271,0,0,False,False,True,False,False,False,False,True
0,2,0,39.0,3,0,0,0,1,1,26.0,3,0,False,False,True,False,False,False,False,True
1,2,1,45.0,3,0,0,0,1,1,13.5,2,0,False,False,False,True,False,False,False,True
1,1,0,42.0,3,0,0,0,1,1,26.2875,3,1,False,False,True,False,False,False,False,True
1,1,1,22.0,2,0,0,0,1,1,151.55,3,0,False,True,False,False,False,False,False,True
1,3,0,25.0,2,0,1,1,3,0,5.081933333333333,0,0,True,False,False,False,False,True,False,False
1,1,1,24.0,2,0,0,0,1,1,49.5042,3,1,False,True,False,False,False,True,False,False
0,1,0,40.0,3,0,0,0,1,1,26.55,3,1,False,False,True,False,False,False,False,True
1,1,0,48.0,3,0,1,0,2,0,26.0,3,1,False,False,True,False,False,False,False,True
0,3,0,29.0,2,0,0,0,1,1,9.4833,2,0,False,False,True,False,False,False,False,True
0,2,0,52.0,3,0,0,0,1,1,13.0,2,0,False,False,True,False,False,False,False,True
0,3,0,19.0,2,0,0,0,1,1,7.65,1,1,False,False,True,False,False,False,False,True
1,1,1,38.0,3,0,0,0,1,1,227.525,3,1,False,True,False,False,False,True,False,False
1,2,1,27.0,2,0,0,0,1,1,10.5,2,1,False,True,False,False,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,15.5,2,0,False,False,True,False,False,False,True,False
0,3,0,33.0,2,0,0,0,1,1,7.775,1,0,False,False,True,False,False,False,False,True
1,2,1,6.0,0,1,0,1,2,0,16.5,2,0,False,True,False,False,False,False,False,True
0,3,0,17.0,1,0,1,0,2,0,3.5271,0,0,False,False,True,False,False,False,False,True
0,2,0,34.0,2,0,0,0,1,1,13.0,2,0,False,False,True,False,False,False,False,True
0,2,0,50.0,3,0,0,0,1,1,13.0,2,0,False,False,True,False,False,False,False,True
1,1,0,27.0,2,0,1,0,2,0,26.55,3,1,False,False,True,False,False,False,False,True
0,3,0,20.0,2,0,0,0,1,1,8.6625,2,0,False,False,True,False,False,False,False,True
1,2,1,30.0,2,0,3,0,4,0,5.25,0,0,False,False,False,True,False,False,False,True
1,3,1,21.5,2,0,0,0,1,1,7.7375,1,0,False,True,False,False,False,False,True,False
0,2,0,25.0,2,0,1,0,2,0,13.0,2,0,False,False,True,False,False,False,False,True
0,3,1,25.0,2,0,1,0,2,0,3.9625,0,0,False,True,False,False,False,False,False,True
1,1,1,29.0,2,0,0,0,1,1,211.3375,3,1,False,True,False,False,False,False,False,True
0,3,0,11.0,0,1,0,0,1,1,18.7875,2,0,False,False,True,False,False,True,False,False
0,2,0,30.0,2,0,0,0,1,1,0.0,0,0,False,False,True,False,False,False,False,True
0,2,0,23.0,2,0,0,0,1,1,13.0,2,0,False,False,True,False,False,False,False,True
0,2,0,23.0,2,0,0,0,1,1,13.0,2,0,False,False,True,False,False,False,False,True
0,3,0,28.5,2,0,0,0,1,1,16.1,2,0,False,False,True,False,False,False,False,True
0,3,1,48.0,3,0,1,3,5,0,6.875,0,0,False,False,False,True,False,False,False,True
1,1,0,35.0,2,0,0,0,1,1,512.3292,3,1,False,False,True,False,False,True,False,False
0,3,0,25.0,2,0,0,0,1,1,7.8958,1,0,False,False,True,False,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,7.8958,1,0,False,False,True,False,False,False,False,True
1,1,0,40.0,3,0,0,0,1,1,30.0,3,1,False,False,True,False,False,False,False,True
0,1,0,36.0,3,0,1,0,2,0,39.425,3,1,False,False,True,False,False,False,False,True
1,1,1,21.0,2,0,2,2,5,0,52.475,3,1,False,True,False,False,False,True,False,False
0,3,0,24.0,2,0,1,0,2,0,8.05,1,0,False,False,True,False,False,False,False,True
1,3,0,31.0,2,0,0,0,1,1,7.925,1,0,False,False,True,False,False,False,False,True
0,1,0,70.0,4,0,1,1,3,0,23.666666666666668,2,1,False,False,False,False,True,False,False,True
0,3,0,16.0,1,0,1,1,3,0,6.75,0,0,False,False,True,False,False,False,False,True
1,2,1,30.0,2,0,0,0,1,1,13.0,2,0,False,True,False,False,False,False,False,True
0,1,0,19.0,2,0,1,0,2,0,26.55,3,1,False,False,True,False,False,False,False,True
0,3,0,31.0,2,0,0,0,1,1,7.75,1,0,False,False,True,False,False,False,True,False
1,2,1,4.0,0,1,1,1,3,0,7.666666666666667,1,0,False,True,False,False,False,False,False,True
1,3,0,6.0,0,1,0,1,2,0,6.2375,0,1,True,False,False,False,False,False,False,True
0,3,0,33.0,2,0,0,0,1,1,9.5,2,0,False,False,True,False,False,False,False,True
0,3,0,23.0,2,0,0,0,1,1,7.8958,1,0,False,False,True,False,False,False,False,True
1,2,1,48.0,3,0,1,2,4,0,16.25,2,0,False,False,False,True,False,False,False,True
1,2,0,0.67,0,1,1,1,3,0,4.833333333333333,0,0,True,False,False,False,False,False,False,True
0,3,0,28.0,2,0,0,0,1,1,7.7958,1,0,False,False,True,False,False,False,False,True
0,2,0,18.0,1,0,0,0,1,1,11.5,2,0,False,False,True,False,False,False,False,True
0,3,0,34.0,2,0,0,0,1,1,8.05,1,0,False,False,True,False,False,False,False,True
1,1,1,33.0,2,0,0,0,1,1,86.5,3,1,False,False,False,True,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,14.5,2,0,False,False,True,False,False,False,False,True
0,3,0,41.0,3,0,0,0,1,1,7.125,0,0,False,False,True,False,False,False,False,True
1,3,0,20.0,2,0,0,0,1,1,7.2292,0,0,False,False,True,False,False,True,False,False
1,1,1,36.0,3,0,1,2,4,0,30.0,3,1,False,False,False,True,False,False,False,True
0,3,0,16.0,1,0,0,0,1,1,7.775,1,0,False,False,True,False,False,False,False,True
1,1,1,51.0,3,0,1,0,2,0,38.97915,3,1,False,False,False,True,False,False,False,True
0,1,0,40.0,3,0,0,0,1,1,39.6,3,0,False,False,False,False,True,True,False,False
0,3,1,30.5,2,0,0,0,1,1,7.75,1,0,False,True,False,False,False,False,True,False
0,3,0,25.0,2,0,1,0,2,0,12.075,2,0,False,False,True,False,False,False,True,False
0,3,0,32.0,2,0,0,0,1,1,8.3625,2,0,False,False,True,False,False,False,False,True
0,3,0,24.0,2,0,0,0,1,1,9.5,2,0,False,False,True,False,False,False,False,True
0,3,0,48.0,3,0,0,0,1,1,7.8542,1,0,False,False,True,False,False,False,False,True
0,2,1,57.0,3,0,0,0,1,1,10.5,2,1,False,False,False,True,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,7.225,0,0,False,False,True,False,False,True,False,False
1,2,1,54.0,3,0,1,3,5,0,4.6,0,0,False,False,False,True,False,False,False,True
0,3,0,18.0,1,0,0,0,1,1,7.75,1,0,False,False,True,False,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,7.75,1,1,False,False,True,False,False,False,True,False
1,3,1,5.0,0,1,0,0,1,1,12.475,2,0,False,True,False,False,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,7.7375,1,0,False,False,True,False,False,False,True,False
1,1,1,43.0,3,0,0,1,2,0,105.66875,3,1,False,False,False,True,False,False,False,True
1,3,1,13.0,1,0,0,0,1,1,7.2292,0,0,False,True,False,False,False,True,False,False
1,1,1,17.0,1,0,1,0,2,0,28.5,3,1,False,False,False,True,False,False,False,True
0,1,0,29.0,2,0,0,0,1,1,30.0,3,1,False,False,True,False,False,False,False,True
0,3,0,25.0,2,0,1,2,4,0,5.8625,0,0,False,False,True,False,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,7.05,0,0,False,False,True,False,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,7.25,0,0,False,False,True,False,False,False,False,True
1,3,1,18.0,1,0,0,0,1,1,7.4958,1,0,False,True,False,False,False,False,False,True
0,3,0,8.0,0,1,4,1,6,0,4.854166666666667,0,0,True,False,False,False,False,False,True,False
1,3,0,1.0,0,1,1,2,4,0,5.14375,0,0,True,False,False,False,False,False,False,True
0,1,0,46.0,3,0,0,0,1,1,79.2,3,1,False,False,True,False,False,True,False,False
0,3,0,25.0,2,0,0,0,1,1,7.75,1,0,False,False,True,False,False,False,True,False
0,2,0,16.0,1,0,0,0,1,1,26.0,3,0,False,False,True,False,False,False,False,True
0,3,1,21.5,2,0,8,2,11,0,6.322727272727272,0,0,False,True,False,False,False,False,False,True
0,1,0,40.0,3,0,0,0,1,1,30.6958,3,0,False,False,True,False,False,True,False,False
0,3,0,25.0,2,0,0,0,1,1,7.8958,1,0,False,False,True,False,False,False,False,True
0,2,0,39.0,3,0,0,0,1,1,13.0,2,0,False,False,True,False,False,False,False,True
1,1,1,49.0,3,0,0,0,1,1,25.9292,3,1,False,False,False,False,True,False,False,True
1,3,1,31.0,2,0,0,0,1,1,8.6833,2,0,False,False,False,True,False,False,False,True
0,3,0,30.0,2,0,0,0,1,1,7.2292,0,0,False,False,True,False,False,True,False,False
0,3,1,30.0,2,0,1,1,3,0,8.049999999999999,1,0,False,False,False,True,False,False,False,True
0,2,0,34.0,2,0,0,0,1,1,13.0,2,0,False,False,True,False,False,False,False,True
1,2,1,31.0,2,0,1,1,3,0,8.75,2,0,False,False,False,True,False,False,False,True
1,1,0,11.0,0,1,1,2,4,0,30.0,3,1,True,False,False,False,False,False,False,True
1,3,0,0.42,0,1,0,1,2,0,4.25835,0,0,True,False,False,False,False,True,False,False
1,3,0,27.0,2,0,0,0,1,1,6.975,0,0,False,False,True,False,False,False,False,True
0,3,0,31.0,2,0,0,0,1,1,7.775,1,0,False,False,True,False,False,False,False,True
0,1,0,39.0,3,0,0,0,1,1,0.0,0,1,False,False,True,False,False,False,False,True
0,3,1,18.0,1,0,0,0,1,1,7.775,1,0,False,True,False,False,False,False,False,True
0,2,0,39.0,3,0,0,0,1,1,13.0,2,0,False,False,True,False,False,False,False,True
1,1,1,33.0,2,0,1,0,2,0,26.55,3,1,False,False,False,True,False,False,False,True
0,3,0,26.0,2,0,0,0,1,1,7.8875,1,0,False,False,True,False,False,False,False,True
0,3,0,39.0,3,0,0,0,1,1,24.15,3,0,False,False,True,False,False,False,False,True
0,2,0,35.0,2,0,0,0,1,1,10.5,2,0,False,False,True,False,False,False,False,True
0,3,1,6.0,0,1,4,2,7,0,4.4678571428571425,0,0,False,True,False,False,False,False,False,True
0,3,0,30.5,2,0,0,0,1,1,8.05,1,0,False,False,True,False,False,False,False,True
0,1,0,40.0,3,0,0,0,1,1,0.0,0,1,False,False,True,False,False,False,False,True
0,3,1,23.0,2,0,0,0,1,1,7.925,1,0,False,True,False,False,False,False,False,True
0,2,0,31.0,2,0,1,1,3,0,12.334733333333332,2,0,False,False,True,False,False,True,False,False
0,3,0,43.0,3,0,0,0,1,1,6.45,0,0,False,False,True,False,False,False,False,True
0,3,0,10.0,0,1,3,2,6,0,4.6499999999999995,0,0,True,False,False,False,False,False,False,True
1,1,1,52.0,3,0,1,1,3,0,31.166666666666668,3,1,False,False,False,True,False,False,False,True
1,3,0,27.0,2,0,0,0,1,1,8.6625,2,0,False,False,True,False,False,False,False,True
0,1,0,38.0,3,0,0,0,1,1,0.0,0,0,False,False,False,False,True,False,False,True
1,3,1,27.0,2,0,0,1,2,0,6.2375,0,1,False,False,False,True,False,False,False,True
0,3,0,2.0,0,1,4,1,6,0,6.614583333333333,0,0,True,False,False,False,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,6.95,0,0,False,False,True,False,False,False,True,False
0,3,0,25.0,2,0,0,0,1,1,56.4958,3,0,False,False,True,False,False,False,False,True
1,2,0,1.0,0,1,0,2,3,0,12.334733333333332,2,0,True,False,False,False,False,True,False,False
1,3,0,25.0,2,0,0,0,1,1,7.75,1,0,False,False,True,False,False,False,True,False
1,1,1,62.0,4,0,0,0,1,1,80.0,3,1,False,False,False,True,False,False,False,True
1,3,1,15.0,1,0,1,0,2,0,7.2271,0,0,False,False,False,True,False,True,False,False
1,2,0,0.83,0,1,1,1,3,0,6.25,0,0,True,False,False,False,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,7.2292,0,0,False,False,True,False,False,True,False,False
0,3,0,23.0,2,0,0,0,1,1,7.8542,1,0,False,False,True,False,False,False,False,True
0,3,0,18.0,1,0,0,0,1,1,8.3,1,0,False,False,True,False,False,False,False,True
1,1,1,39.0,3,0,1,1,3,0,27.71943333333333,3,1,False,True,False,False,False,True,False,False
0,3,0,21.0,2,0,0,0,1,1,8.6625,2,0,False,False,True,False,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,8.05,1,0,False,False,True,False,False,False,False,True
1,3,0,32.0,2,0,0,0,1,1,56.4958,3,0,False,False,True,False,False,False,False,True
1,1,0,40.0,3,0,0,0,1,1,29.7,3,1,False,False,True,False,False,True,False,False
0,3,0,20.0,2,0,0,0,1,1,7.925,1,0,False,False,True,False,False,False,False,True
0,2,0,16.0,1,0,0,0,1,1,10.5,2,0,False,False,True,False,False,False,False,True
1,1,1,30.0,2,0,0,0,1,1,31.0,3,0,False,True,False,False,False,True,False,False
0,3,0,34.5,2,0,0,0,1,1,6.4375,0,0,False,False,True,False,False,True,False,False
0,3,0,17.0,1,0,0,0,1,1,8.6625,2,0,False,False,True,False,False,False,False,True
0,3,0,42.0,3,0,0,0,1,1,7.55,1,0,False,False,True,False,False,False,False,True
0,3,0,25.0,2,0,8,2,11,0,6.322727272727272,0,0,False,False,True,False,False,False,False,True
0,3,0,35.0,2,0,0,0,1,1,7.8958,1,0,False,False,True,False,False,True,False,False
0,2,0,28.0,2,0,0,1,2,0,16.5,2,0,False,False,False,False,True,False,False,True
1,1,1,35.0,2,0,1,0,2,0,44.5521,3,1,False,False,False,True,False,True,False,False
0,3,0,4.0,0,1,4,2,7,0,4.4678571428571425,0,0,True,False,False,False,False,False,False,True
0,3,0,74.0,4,0,0,0,1,1,7.775,1,0,False,False,True,False,False,False,False,True
0,3,1,9.0,0,1,1,1,3,0,5.081933333333333,0,0,False,True,False,False,False,True,False,False
1,1,1,16.0,1,0,0,1,2,0,19.7,2,1,False,True,False,False,False,False,False,True
0,2,1,44.0,3,0,1,0,2,0,13.0,2,0,False,False,False,True,False,False,False,True
1,3,1,18.0,1,0,0,1,2,0,4.675,0,0,False,False,False,True,False,False,False,True
1,1,1,45.0,3,0,1,1,3,0,54.95556666666667,3,0,False,False,False,True,False,False,False,True
1,1,0,51.0,3,0,0,0,1,1,26.55,3,1,False,False,True,False,False,False,False,True
1,3,1,24.0,2,0,0,3,4,0,4.814575,0,0,False,False,False,True,False,True,False,False
0,3,0,25.0,2,0,0,0,1,1,7.2292,0,0,False,False,True,False,False,True,False,False
0,3,0,41.0,3,0,2,0,3,0,4.702766666666666,0,0,False,False,True,False,False,False,False,True
0,2,0,21.0,2,0,1,0,2,0,5.75,0,0,False,False,True,False,False,False,False,True
1,1,1,48.0,3,0,0,0,1,1,25.9292,3,1,False,False,False,True,False,False,False,True
0,3,1,21.5,2,0,8,2,11,0,6.322727272727272,0,0,False,True,False,False,False,False,False,True
0,2,0,24.0,2,0,0,0,1,1,13.0,2,0,False,False,True,False,False,False,False,True
1,2,1,42.0,3,0,0,0,1,1,13.0,2,0,False,False,False,True,False,False,False,True
1,2,1,27.0,2,0,1,0,2,0,6.92915,0,0,False,True,False,False,False,True,False,False
0,1,0,31.0,2,0,0,0,1,1,50.4958,3,1,False,False,True,False,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,9.5,2,0,False,False,True,False,False,False,False,True
1,3,0,4.0,0,1,1,1,3,0,3.7111,0,0,True,False,False,False,False,False,False,True
0,3,0,26.0,2,0,0,0,1,1,7.8958,1,0,False,False,True,False,False,False,False,True
1,1,1,47.0,3,0,1,1,3,0,17.518066666666666,2,1,False,False,False,True,False,False,False,True
0,1,0,33.0,2,0,0,0,1,1,5.0,0,1,False,False,True,False,False,False,False,True
0,3,0,47.0,3,0,0,0,1,1,9.0,2,0,False,False,True,False,False,False,False,True
1,2,1,28.0,2,0,1,0,2,0,12.0,2,0,False,False,False,True,False,True,False,False
1,3,1,15.0,1,0,0,0,1,1,7.225,0,0,False,True,False,False,False,True,False,False
0,3,0,20.0,2,0,0,0,1,1,9.8458,2,0,False,False,True,False,False,False,False,True
0,3,0,19.0,2,0,0,0,1,1,7.8958,1,0,False,False,True,False,False,False,False,True
0,3,0,25.0,2,0,0,0,1,1,7.8958,1,0,False,False,True,False,False,False,False,True
1,1,1,56.0,3,0,0,1,2,0,41.57915,3,1,False,False,False,True,False,True,False,False
1,2,1,25.0,2,0,0,1,2,0,13.0,2,0,False,False,False,True,False,False,False,True
0,3,0,33.0,2,0,0,0,1,1,7.8958,1,0,False,False,True,False,False,False,False,True
0,3,1,22.0,2,0,0,0,1,1,10.5167,2,0,False,True,False,False,False,False,False,True
0,2,0,28.0,2,0,0,0,1,1,10.5,2,0,False,False,True,False,False,False,False,True
